VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RateCodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2015-01-28 10:49:55,2015-01-28 10:57:37,1,0.8,-73.95558166503906,40.77699661254882,1,N,-73.9640121459961,40.77005386352539,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
1,2015-01-28 10:49:55,2015-01-28 10:57:22,1,1.5,-74.0072250366211,40.733985900878906,1,N,-74.01143646240233,40.71499633789063,1,7.5,0.0,0.5,1.65,0.0,0.3,9.95
1,2015-01-28 10:49:56,2015-01-28 11:21:17,1,3.3,-73.9573516845703,40.77432632446289,1,N,-73.99195861816406,40.7474021911621,1,20.0,0.0,0.5,4.15,0.0,0.3,24.95
1,2015-01-28 10:49:56,2015-01-28 11:05:09,1,2.2,-73.9709243774414,40.796024322509766,1,N,-73.9816665649414,40.76634216308594,1,11.5,0.0,0.5,1.5,0.0,0.3,13.8
1,2015-01-28 10:49:57,2015-01-28 11:00:46,1,1.0,-73.95097351074217,40.77499008178711,1,N,-73.96331024169923,40.768749237060554,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
1,2015-01-28 10:49:57,2015-01-28 10:52:36,1,0.4,-73.99168395996092,40.74015045166016,1,N,-73.99224090576173,40.735736846923835,1,4.0,0.0,0.5,1.2,0.0,0.3,6.0
1,2015-01-28 10:49:58,2015-01-28 10:57:55,1,0.8,-73.94457244873048,40.77965927124024,1,N,-73.95656585693358,40.77803802490234,1,6.5,0.0,0.5,1.45,0.0,0.3,8.75
1,2015-01-28 10:50:00,2015-01-28 11:02:15,1,1.6,-73.97865295410156,40.73681640625,1,N,-73.97539520263672,40.75460433959961,1,9.5,0.0,0.5,1.7,0.0,0.3,12.0
1,2015-01-28 10:50:00,2015-01-28 11:02:54,1,1.7,-73.96236419677734,40.77274703979492,1,N,-73.97859954833984,40.7581787109375,1,10.0,0.0,0.5,2.15,0.0,0.3,12.95
1,2015-01-28 10:50:01,2015-01-28 10:55:55,1,0.6,-73.9664306640625,40.75332260131836,1,N,-73.96768188476561,40.75905227661133,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
1,2015-01-28 10:50:01,2015-01-28 11:28:06,3,17.5,-73.78255462646483,40.6445198059082,2,N,-73.98393249511719,40.7551155090332,2,52.0,0.0,0.5,0.0,5.33,0.3,58.13
1,2015-01-28 10:50:02,2015-01-28 11:04:18,1,1.6,-73.96468353271484,40.75577163696289,1,N,-73.96640777587889,40.77222442626953,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
1,2015-01-28 10:50:02,2015-01-28 10:55:45,1,0.4,-73.95703125,40.77064514160156,1,N,-73.9632568359375,40.76822280883789,1,5.0,0.0,0.5,1.0,0.0,0.3,6.8
1,2015-01-28 10:50:02,2015-01-28 11:08:32,1,3.2,-73.9872055053711,40.76012802124024,1,N,-74.00787353515625,40.72962188720703,2,14.5,0.0,0.5,0.0,0.0,0.3,15.3
1,2015-01-28 10:50:03,2015-01-28 10:52:38,1,0.3,-73.96291351318358,40.76632308959961,1,N,-73.96665954589844,40.769561767578125,1,4.0,0.0,0.5,0.95,0.0,0.3,5.75
1,2015-01-28 10:50:04,2015-01-28 11:06:44,2,2.3,-73.98728942871094,40.74906539916992,1,N,-73.99177551269531,40.722354888916016,1,12.0,0.0,0.5,2.55,0.0,0.3,15.35
1,2015-01-28 10:50:04,2015-01-28 11:14:48,1,18.0,-73.78166961669923,40.64458847045898,1,N,-73.91983795166014,40.80952072143555,1,48.5,0.0,0.5,5.0,5.33,0.3,59.63
1,2015-01-28 10:50:05,2015-01-28 10:54:37,1,0.6,-73.9569320678711,40.76642990112305,1,N,-73.95900726318358,40.77313995361328,1,5.0,0.0,0.5,1.45,0.0,0.3,7.25
1,2015-01-28 10:50:05,2015-01-28 11:13:48,1,7.0,-73.95742797851561,40.811805725097656,1,N,-73.98937225341797,40.74410629272461,1,24.0,0.0,0.5,6.2,0.0,0.3,31.0
1,2015-01-28 10:50:05,2015-01-28 11:00:32,1,1.2,-73.99394226074217,40.731983184814446,1,N,-73.99960327148438,40.74392318725586,1,8.0,0.0,0.5,1.75,0.0,0.3,10.55
1,2015-01-28 10:50:05,2015-01-28 11:19:52,2,7.2,-73.99744415283203,40.73357391357422,1,N,-73.9615936279297,40.77994155883789,2,26.0,0.0,0.5,0.0,0.0,0.3,26.8
1,2015-01-07 19:57:52,2015-01-07 20:14:20,1,7.0,-74.00786590576173,40.70515060424805,1,N,-73.95243072509764,40.778274536132805,1,22.0,1.0,0.5,2.0,0.0,0.3,25.8
1,2015-01-07 19:57:52,2015-01-07 20:26:08,1,6.9,-73.98433685302734,40.7369270324707,1,Y,-74.0096664428711,40.6494255065918,1,25.0,1.0,0.5,6.7,0.0,0.3,33.5
1,2015-01-07 19:57:52,2015-01-07 20:06:17,1,1.1,-73.99288940429686,40.733734130859375,1,N,-73.9890365600586,40.72296142578125,1,7.0,1.0,0.5,1.5,0.0,0.3,10.3
1,2015-01-07 19:57:52,2015-01-07 20:13:20,2,7.5,-73.99114990234375,40.723262786865234,1,N,-73.88420867919923,40.75183868408203,1,22.0,0.5,0.5,4.0,0.0,0.3,27.3
1,2015-01-07 19:57:52,2015-01-07 20:18:24,1,3.2,-73.9549331665039,40.76559829711913,1,N,-73.99176788330078,40.74938201904297,1,15.0,0.5,0.5,2.0,0.0,0.3,18.3
1,2015-01-07 19:57:52,2015-01-07 20:06:42,1,1.1,-73.98899078369139,40.74546051025391,1,N,-74.0017318725586,40.740821838378906,1,7.5,0.5,0.5,1.75,0.0,0.3,10.55
1,2015-01-07 19:57:53,2015-01-07 20:13:17,1,3.5,-73.99421691894531,40.72628021240234,1,N,-73.96244812011719,40.72077178955078,1,13.5,1.0,0.5,3.05,0.0,0.3,18.35
1,2015-01-07 19:57:53,2015-01-07 20:20:37,2,2.8,-73.99246215820312,40.76911163330078,1,N,-73.9842300415039,40.75103378295898,1,16.5,1.0,0.5,2.0,0.0,0.3,20.3
1,2015-01-07 19:57:53,2015-01-07 20:22:04,1,5.0,-73.95471954345702,40.7204475402832,1,N,-73.97564697265625,40.743839263916016,1,19.5,1.0,0.5,5.3,0.0,0.3,26.6
1,2015-01-07 19:57:53,2015-01-07 20:01:44,1,0.5,-73.97392272949219,40.79228210449219,1,N,-73.96843719482422,40.78824615478516,1,4.5,1.0,0.5,1.0,0.0,0.3,7.3
1,2015-01-07 19:57:53,2015-01-07 20:00:36,1,0.5,-73.97874450683594,40.747833251953125,1,N,-73.98458862304686,40.742794036865234,1,4.0,0.5,0.5,1.0,0.0,0.3,6.3
1,2015-01-07 19:57:54,2015-01-07 20:08:07,1,2.4,-73.98087310791014,40.76079559326172,1,N,-73.95298767089844,40.77818298339844,2,10.0,1.0,0.5,0.0,0.0,0.3,11.8
1,2015-01-07 19:57:54,2015-01-07 20:13:24,1,3.7,-74.01002502441406,40.720806121826165,1,N,-73.9783935546875,40.762115478515625,1,14.0,1.0,0.5,1.5,0.0,0.3,17.3
1,2015-01-07 19:57:54,2015-01-07 20:04:26,1,0.8,-73.994873046875,40.744747161865234,1,N,-73.98273468017578,40.74284744262695,2,6.0,1.0,0.5,0.0,0.0,0.3,7.8
1,2015-01-07 19:57:55,2015-01-07 20:03:51,1,1.1,-74.00439453125,40.71928024291992,1,N,-74.00081634521484,40.73173522949219,2,6.0,1.0,0.5,0.0,0.0,0.3,7.8
1,2015-01-07 19:57:55,2015-01-07 20:11:50,1,2.1,-74.0057601928711,40.74552917480469,1,N,-73.99372863769531,40.72574615478516,1,10.5,1.0,0.5,2.0,0.0,0.3,14.3
1,2015-01-07 19:57:55,2015-01-07 20:04:55,1,1.2,-73.97811126708984,40.72536087036133,1,N,-73.99280548095702,40.73494338989258,1,6.5,1.0,0.5,2.07,0.0,0.3,10.37
1,2015-01-07 19:57:55,2015-01-07 20:01:39,4,0.4,-73.95405578613281,40.764198303222656,1,N,-73.9559326171875,40.768043518066406,2,4.5,1.0,0.5,0.0,0.0,0.3,6.3
1,2015-01-07 19:57:55,2015-01-07 20:04:39,1,1.0,-74.0091781616211,40.715190887451165,1,N,-73.99838256835938,40.7230339050293,1,6.5,0.5,0.5,1.0,0.0,0.3,8.8
1,2015-01-07 19:57:56,2015-01-07 20:08:43,2,1.3,-73.98339080810547,40.765727996826165,1,N,-73.99224090576173,40.749061584472656,1,8.0,1.0,0.5,2.45,0.0,0.3,12.25
1,2015-01-07 19:57:56,2015-01-07 20:22:30,1,5.2,-73.99745178222656,40.72409057617188,1,N,-73.95057678222656,40.78078079223633,2,20.0,1.0,0.5,0.0,0.0,0.3,21.8
1,2015-01-07 19:57:56,2015-01-07 20:05:44,1,1.0,-73.96875762939453,40.76497650146485,1,N,-73.96480560302734,40.754920959472656,1,7.0,0.5,0.5,1.65,0.0,0.3,9.95
1,2015-01-23 16:51:34,2015-01-23 17:19:19,4,6.8,-74.0133056640625,40.71450424194336,1,N,-73.9832534790039,40.75436782836913,2,24.0,1.0,0.5,0.0,0.0,0.3,25.8
1,2015-01-23 16:51:35,2015-01-23 16:53:44,1,0.4,-73.98383331298828,40.73382568359375,1,N,-73.98819732666014,40.7280387878418,2,4.0,1.0,0.5,0.0,0.0,0.3,5.8
1,2015-01-23 16:51:35,2015-01-23 16:55:32,1,1.1,-73.96602630615233,40.76229476928711,1,N,-73.95574188232422,40.77621841430664,1,5.5,1.0,0.5,1.2,0.0,0.3,8.5
1,2015-01-23 16:51:35,2015-01-23 17:00:11,1,0.8,-73.98410034179686,40.7562255859375,1,N,-73.9911880493164,40.7504997253418,1,7.0,1.0,0.5,1.75,0.0,0.3,10.55
1,2015-01-23 16:51:36,2015-01-23 17:05:19,1,1.8,-73.99382019042967,40.75126647949219,1,N,-73.9713363647461,40.761940002441406,1,10.5,1.0,0.5,3.0,0.0,0.3,15.3
1,2015-01-23 16:51:36,2015-01-23 17:50:15,1,9.3,-74.00672149658203,40.71334838867188,1,N,-73.91017150878906,40.754859924316406,2,39.0,1.0,0.5,0.0,0.0,0.3,40.8
1,2015-01-23 16:51:36,2015-01-23 17:04:39,1,2.9,-73.86236572265625,40.769004821777344,1,N,-73.9059066772461,40.76800155639648,1,12.0,1.0,0.5,2.75,0.0,0.3,16.55
1,2015-01-23 16:51:37,2015-01-23 17:01:46,1,1.3,-73.95298767089844,40.786170959472656,1,N,-73.95802307128906,40.770313262939446,2,8.5,1.0,0.5,0.0,0.0,0.3,10.3
1,2015-01-23 16:51:38,2015-01-23 16:59:47,1,0.6,-73.99131774902342,40.750736236572266,1,N,-73.98351287841797,40.74465560913086,1,6.5,1.0,0.5,2.45,0.0,0.3,10.75
1,2015-01-23 16:51:38,2015-01-23 17:25:53,1,13.4,-73.86576843261719,40.770950317382805,1,N,-73.9051284790039,40.886035919189446,1,38.0,1.0,0.5,13.5,5.33,0.3,58.63
1,2015-01-23 16:51:38,2015-01-23 16:57:37,3,0.4,-73.9615936279297,40.765174865722656,1,Y,-73.95663452148438,40.766239166259766,1,5.5,1.0,0.5,1.45,0.0,0.3,8.75
1,2015-01-23 16:51:39,2015-01-23 17:06:49,2,2.0,-73.98909759521484,40.77428817749024,1,N,-73.97167205810547,40.79753112792969,1,11.0,1.0,0.5,2.55,0.0,0.3,15.35
1,2015-01-23 16:51:39,2015-01-23 16:58:05,1,1.3,-73.95427703857422,40.77902221679688,1,N,-73.97437286376953,40.78725814819336,1,7.0,1.0,0.5,0.5,0.0,0.3,9.3
1,2015-01-23 16:51:40,2015-01-23 17:04:08,1,1.7,-73.97196197509764,40.746627807617195,1,N,-73.95563507080078,40.768310546875,1,10.0,1.0,0.5,1.0,0.0,0.3,12.8
1,2015-01-23 16:51:40,2015-01-23 17:04:11,2,1.7,-73.97206115722656,40.75283050537109,1,N,-73.95374298095702,40.7686767578125,1,10.0,1.0,0.5,2.0,0.0,0.3,13.8
1,2015-01-23 16:51:40,2015-01-23 16:58:49,1,0.6,-73.98877716064453,40.73699951171875,1,N,-73.99564361572266,40.736778259277344,2,6.5,1.0,0.5,0.0,0.0,0.3,8.3
1,2015-01-23 16:51:41,2015-01-23 17:00:54,1,1.4,-74.00083923339844,40.75752639770508,1,N,-73.979248046875,40.75210189819336,2,8.0,1.0,0.5,0.0,0.0,0.3,9.8
1,2015-01-23 16:51:42,2015-01-23 17:09:10,1,1.8,-73.99367523193358,40.749359130859375,1,N,-73.97753143310547,40.75894927978516,2,12.0,1.0,0.5,0.0,0.0,0.3,13.8
1,2015-01-23 16:51:43,2015-01-23 17:10:13,1,2.3,-73.98930358886719,40.74275970458984,1,N,-74.0063247680664,40.717044830322266,1,13.5,1.0,0.5,1.0,0.0,0.3,16.3
1,2015-01-23 16:51:43,2015-01-23 16:59:00,1,1.3,-73.96632385253906,40.76764678955078,1,N,-73.95220184326173,40.77968597412109,1,7.0,1.0,0.5,1.76,0.0,0.3,10.56
1,2015-01-23 16:51:43,2015-01-23 17:09:09,1,2.3,-73.95252227783203,40.76858139038086,1,N,-73.9815902709961,40.76173782348633,1,13.0,1.0,0.5,2.96,0.0,0.3,17.76
1,2015-01-23 16:51:44,2015-01-23 16:56:52,1,0.6,-73.9494857788086,40.807655334472656,1,N,-73.94589996337889,40.801319122314446,2,5.0,1.0,0.5,0.0,0.0,0.3,6.8
1,2015-01-07 20:09:37,2015-01-07 20:14:40,1,0.8,-73.95600891113281,40.78497314453125,1,N,-73.9456558227539,40.79015350341797,1,5.5,0.5,0.5,0.0,0.0,0.3,6.8
1,2015-01-07 20:09:37,2015-01-07 20:27:38,1,10.2,-73.98199462890625,40.7669334411621,1,N,-73.91941833496092,40.880565643310554,2,29.5,0.5,0.5,0.0,2.44,0.3,33.24
1,2015-01-07 20:09:37,2015-01-07 20:27:03,1,4.5,-73.98416137695312,40.76051712036133,1,N,-73.9432373046875,40.805999755859375,1,16.0,0.5,0.5,3.46,0.0,0.3,20.76
1,2015-01-07 20:09:37,2015-01-07 20:32:07,1,6.9,-73.99005889892578,40.714111328125,1,N,-74.00421905517578,40.65437316894531,1,23.0,0.5,0.5,4.85,0.0,0.3,29.15
1,2015-01-07 20:09:37,2015-01-07 20:24:00,1,2.8,-73.98835754394531,40.720096588134766,1,N,-73.97698974609375,40.752220153808594,1,12.5,0.5,0.5,2.75,0.0,0.3,16.55
1,2015-01-07 20:09:37,2015-01-07 20:24:49,1,1.5,-73.99344635009764,40.75709915161133,1,N,-73.99169921875,40.75331878662109,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3
1,2015-01-07 20:09:38,2015-01-07 20:19:25,1,1.4,-73.99906158447266,40.7392578125,1,N,-73.98336029052734,40.72678756713867,1,8.0,0.5,0.5,1.0,0.0,0.3,10.3
1,2015-01-07 20:09:38,2015-01-07 20:25:41,1,3.6,-74.00008392333984,40.72188568115234,1,N,-73.96337890625,40.756660461425774,1,14.5,0.5,0.5,3.0,0.0,0.3,18.8
1,2015-01-07 20:09:38,2015-01-07 20:18:26,1,3.2,-73.86613464355469,40.77092742919922,1,N,-73.90234375,40.75505447387695,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3
1,2015-01-07 20:09:39,2015-01-07 20:20:47,1,2.1,-73.97952270507811,40.76079940795898,1,N,-73.95751190185547,40.778518676757805,1,10.0,0.5,0.5,2.25,0.0,0.3,13.55
1,2015-01-07 20:09:39,2015-01-07 20:33:01,1,8.0,-73.96720886230467,40.755516052246094,1,N,-73.85320281982422,40.7265739440918,1,26.0,0.5,0.5,6.8,0.0,0.3,34.1
1,2015-01-07 20:09:39,2015-01-07 20:25:25,1,6.9,-74.01044464111328,40.72136306762695,1,N,-73.97750091552734,40.7523307800293,1,21.5,0.5,0.5,4.11,0.0,0.3,26.91
1,2015-01-07 20:09:39,2015-01-07 20:12:32,1,0.5,-73.95433807373048,40.774238586425774,1,N,-73.95929718017578,40.77530670166016,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3
1,2015-01-07 20:09:39,2015-01-07 20:29:48,1,4.3,-73.96662139892578,40.79282379150391,1,N,-73.98740386962889,40.740581512451165,2,16.5,0.5,0.5,0.0,0.0,0.3,17.8
1,2015-01-07 20:09:40,2015-01-07 20:17:53,1,1.4,-73.96886444091797,40.75731658935546,1,N,-73.98252105712889,40.77130508422852,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8
1,2015-01-07 20:09:40,2015-01-07 20:18:21,1,1.0,-73.9944839477539,40.74826431274414,1,N,-73.98726654052734,40.76193618774414,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96
1,2015-01-07 20:09:41,2015-01-07 20:14:42,1,0.7,-73.99740600585938,40.72428894042969,1,N,-74.00011444091797,40.7161865234375,1,5.0,0.5,0.5,1.25,0.0,0.3,7.55
1,2015-01-07 20:09:41,2015-01-07 20:19:30,3,1.6,-73.98858642578125,40.73854446411133,1,N,-73.9749298095703,40.755874633789055,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8
1,2015-01-07 20:09:41,2015-01-07 20:19:54,1,1.9,-73.95729064941406,40.77780532836913,1,N,-73.98026275634764,40.77528381347656,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8
1,2015-01-07 20:09:41,2015-01-07 20:19:54,1,2.1,0.0,0.0,1,N,0.0,0.0,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8
1,2015-01-07 20:09:42,2015-01-07 20:26:53,1,3.1,-73.9784927368164,40.7537498474121,1,N,-73.94963836669923,40.79033660888672,1,14.5,0.5,0.5,3.15,0.0,0.3,18.95
1,2015-01-07 20:09:42,2015-01-07 20:17:38,1,1.0,-73.97821044921875,40.75276947021485,1,N,-73.99022674560547,40.75021743774414,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3
1,2015-01-10 19:12:21,2015-01-10 19:16:04,2,0.6,-74.00596618652342,40.71407318115234,1,N,-74.0097427368164,40.7201042175293,1,4.5,0.0,0.5,1.7,0.0,0.3,7.0
1,2015-01-10 19:12:21,2015-01-10 19:19:59,1,0.4,-73.99537658691406,40.76290130615234,1,N,-73.98712158203125,40.75928115844727,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
1,2015-01-10 19:12:22,2015-01-10 19:28:03,1,5.3,-73.98926544189453,40.75054168701172,1,N,-73.96269226074217,40.80506896972656,1,17.5,0.0,0.5,3.65,0.0,0.3,21.95
1,2015-01-10 19:12:22,2015-01-10 19:31:40,1,2.4,-73.9703826904297,40.75062561035156,1,N,-73.99346923828125,40.733673095703125,1,13.0,0.0,0.5,1.0,0.0,0.3,14.8
1,2015-01-10 19:12:22,2015-01-10 19:18:20,1,1.0,-73.99268341064453,40.747501373291016,1,N,-74.00466918945312,40.735984802246094,1,6.0,0.0,0.5,0.0,0.0,0.3,6.8
1,2015-01-10 19:12:22,2015-01-10 19:23:36,1,2.1,-73.97402954101561,40.763126373291016,1,N,-74.00264739990233,40.76070022583008,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
1,2015-01-10 19:12:23,2015-01-10 19:29:56,4,1.3,-73.97061920166014,40.75577163696289,1,N,-73.99003601074217,40.76188659667969,1,11.5,0.0,0.5,2.45,0.0,0.3,14.75
1,2015-01-10 19:12:23,2015-01-10 19:18:03,1,0.8,-73.9774398803711,40.7793197631836,1,N,-73.98211669921875,40.76869201660156,1,5.5,0.0,0.5,1.0,0.0,0.3,7.3
1,2015-01-10 19:12:23,2015-01-10 19:32:33,1,2.4,-73.983642578125,40.76451110839844,1,N,-74.00196075439453,40.73580932617188,1,13.5,0.0,0.5,3.55,0.0,0.3,17.85
1,2015-01-10 19:12:23,2015-01-10 19:25:56,1,2.2,-73.99706268310547,40.72238159179688,1,N,-73.97808074951173,40.75114440917969,1,11.0,0.0,0.5,2.35,0.0,0.3,14.15
1,2015-01-10 19:12:23,2015-01-10 19:14:33,1,0.6,-73.99383544921875,40.74610137939453,1,N,-74.0013656616211,40.74180603027344,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
1,2015-01-10 19:12:24,2015-01-10 19:17:30,1,1.0,-73.97574615478516,40.751140594482415,1,Y,-73.96610260009764,40.76251602172852,1,6.0,0.0,0.5,0.82,0.0,0.3,7.62
1,2015-01-10 19:12:24,2015-01-10 19:36:07,2,9.3,-73.99219512939453,40.6948356628418,1,N,-73.95288848876953,40.783203125,1,28.5,0.0,0.5,5.86,0.0,0.3,35.16
1,2015-01-10 19:12:24,2015-01-10 19:33:51,2,3.8,-73.99222564697266,40.73868179321289,1,N,-73.95494842529298,40.779205322265625,1,17.0,0.0,0.5,2.0,0.0,0.3,19.8
1,2015-01-10 19:12:24,2015-01-10 19:26:57,1,3.3,-73.98579406738281,40.7408332824707,1,N,-73.95164489746092,40.77389907836913,2,13.0,0.0,0.5,0.0,0.0,0.3,13.8
1,2015-01-10 19:12:24,2015-01-10 19:24:16,1,1.1,-74.00103759765625,40.721435546875,1,N,-73.98750305175781,40.72211456298828,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
1,2015-01-10 19:12:25,2015-01-10 19:27:36,2,2.1,-74.00138092041014,40.74143981933594,1,N,-73.97779846191406,40.75879669189453,1,11.0,0.0,0.5,2.95,0.0,0.3,14.75
1,2015-01-10 19:12:25,2015-01-10 19:21:06,1,1.5,-73.94469451904298,40.747596740722656,1,N,-73.92330169677734,40.73974609375,1,8.0,0.0,0.5,1.23,0.0,0.3,10.03
1,2015-01-10 19:12:25,2015-01-10 19:19:59,1,1.0,-73.97675323486328,40.78816986083984,1,N,-73.98224639892578,40.774513244628906,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
1,2015-01-10 19:12:26,2015-01-10 19:30:04,1,3.3,-73.97541046142578,40.786869049072266,1,N,-73.99893951416014,40.75130462646485,1,14.5,0.0,0.5,3.06,0.0,0.3,18.36
2,2015-01-29 17:41:06,2015-01-29 18:36:11,1,11.04,-73.86270904541014,40.76852035522461,1,N,-73.98004150390625,40.770751953125,1,43.0,1.0,0.5,7.0,5.33,0.3,57.13
1,2015-01-10 20:56:32,2015-01-10 21:11:04,2,1.9,-73.98336029052734,40.722064971923835,1,N,-74.00826263427734,40.71683883666992,1,11.0,0.5,0.5,2.45,0.0,0.3,14.75
2,2015-01-29 17:41:06,2015-01-29 18:01:13,1,2.65,-73.96781158447266,40.75600814819336,1,N,-73.98892974853516,40.722969055175774,1,14.0,1.0,0.5,3.16,0.0,0.3,18.96
2,2015-01-29 17:41:06,2015-01-29 18:04:39,1,2.2,-73.97132873535155,40.762088775634766,1,N,-73.98114013671875,40.78265380859375,2,15.0,1.0,0.5,0.0,0.0,0.3,16.8
2,2015-01-29 17:41:06,2015-01-29 18:18:14,2,3.53,-73.96160888671875,40.77414321899414,1,N,-74.00050354003906,40.7462272644043,1,23.5,1.0,0.5,2.5,0.0,0.3,27.8
2,2015-01-29 17:41:06,2015-01-29 17:52:59,1,0.99,-73.98260498046875,40.76611328125,1,N,-73.97708129882812,40.75760269165039,1,8.5,1.0,0.5,2.58,0.0,0.3,12.88
2,2015-01-29 17:41:07,2015-01-29 17:51:24,1,1.83,-73.95299530029298,40.7857551574707,1,N,-73.96764373779298,40.80249786376953,1,9.0,1.0,0.5,2.16,0.0,0.3,12.96
2,2015-01-29 17:41:07,2015-01-29 17:50:32,1,1.56,-73.96798706054686,40.754638671875,1,N,-73.9527587890625,40.772090911865234,2,8.0,1.0,0.5,0.0,0.0,0.3,9.8
2,2015-01-29 17:41:07,2015-01-29 18:00:46,1,1.99,-74.0029067993164,40.76043319702149,1,N,-73.9865951538086,40.742721557617195,1,13.5,1.0,0.5,3.82,0.0,0.3,19.12
2,2015-01-29 17:41:07,2015-01-29 17:54:58,1,0.76,-73.9835205078125,40.76300048828125,1,N,-73.97416687011719,40.75738143920898,2,9.5,1.0,0.5,0.0,0.0,0.3,11.3
2,2015-01-29 17:41:08,2015-01-29 18:02:41,1,3.19,-73.98570251464844,40.767776489257805,1,N,-73.99469757080078,40.7315559387207,1,15.5,1.0,0.5,5.19,0.0,0.3,22.49
2,2015-01-29 17:41:08,2015-01-29 17:50:21,1,2.24,-74.00877380371092,40.72006607055664,1,N,-74.00682067871094,40.74798202514648,2,9.0,1.0,0.5,0.0,0.0,0.3,10.8
2,2015-01-29 17:41:08,2015-01-29 17:57:12,3,1.5,-73.98148345947266,40.76865005493164,1,N,-73.96456909179686,40.756641387939446,1,11.0,1.0,0.5,3.84,0.0,0.3,16.64
2,2015-01-29 17:41:09,2015-01-29 18:00:14,3,1.65,-73.9905776977539,40.76583099365234,1,N,-73.97052001953125,40.7521858215332,1,12.5,1.0,0.5,2.86,0.0,0.3,17.16
2,2015-01-29 17:41:09,2015-01-29 17:58:11,1,2.39,-74.01007080078125,40.72052383422852,1,N,-73.98456573486328,40.7273826599121,2,12.0,1.0,0.5,0.0,0.0,0.3,13.8
2,2015-01-29 17:41:09,2015-01-29 18:04:23,2,2.28,-73.96054840087889,40.77280044555664,1,N,-73.97599792480467,40.74462890625,1,14.5,1.0,0.5,0.0,0.0,0.3,16.3
2,2015-01-29 17:41:09,2015-01-29 17:44:31,1,0.49,-73.98150634765625,40.76898956298828,1,N,-73.98612213134764,40.76656723022461,2,4.0,1.0,0.5,0.0,0.0,0.3,5.8
2,2015-01-29 17:41:09,2015-01-29 17:44:14,1,0.44,-73.98189544677734,40.74404144287109,1,N,-73.9750747680664,40.741596221923835,2,4.0,1.0,0.5,0.0,0.0,0.3,5.8
2,2015-01-04 13:44:54,2015-01-04 13:47:46,2,0.7,-73.99718475341797,40.756980895996094,1,N,-73.99027252197266,40.7515983581543,1,4.5,0.0,0.5,0.0,0.0,0.3,5.3
2,2015-01-04 13:44:54,2015-01-04 13:58:41,1,2.66,-73.99031829833984,40.7288475036621,1,N,-73.99270629882812,40.75612258911133,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3
1,2015-01-04 13:44:55,2015-01-04 13:47:26,1,0.6,-73.99945831298828,40.733665466308594,1,N,-73.99252319335938,40.73852157592773,2,4.0,0.0,0.5,0.0,0.0,0.0,4.8
1,2015-01-04 13:44:55,2015-01-04 13:54:32,1,2.2,0.0,0.0,1,N,0.0,0.0,1,9.5,0.0,0.5,2.05,0.0,0.0,12.35
1,2015-01-04 13:44:55,2015-01-04 14:16:21,1,18.1,-73.99667358398438,40.732364654541016,2,N,-73.78376770019531,40.64366149902344,1,52.0,0.0,0.5,13.12,0.0,0.0,65.92
2,2015-01-13 00:09:31,2015-01-13 00:19:04,1,2.74,-73.98825073242188,40.73195266723633,1,N,-73.97820281982422,40.76300048828125,1,10.5,0.5,0.5,2.2,0.0,0.3,14.0
2,2015-01-13 00:09:32,2015-01-13 00:11:18,1,0.23,-74.00949859619139,40.70391845703125,1,N,-74.00935363769531,40.70631408691406,2,3.0,0.5,0.5,0.0,0.0,0.3,4.3
2,2015-01-13 00:09:32,2015-01-13 00:14:10,2,1.85,-73.96991729736328,40.76262664794922,1,N,-73.96991729736328,40.76262664794922,1,7.5,0.5,0.5,1.6,0.0,0.3,10.4
2,2015-01-13 00:09:33,2015-01-13 00:14:03,1,1.33,-73.9920883178711,40.75411605834961,1,N,-73.97728729248048,40.76336669921875,1,6.0,0.5,0.5,1.62,0.0,0.3,8.92
2,2015-01-13 00:09:33,2015-01-13 00:15:17,1,2.35,-73.98955535888672,40.718875885009766,1,N,-73.9544677734375,40.715850830078125,1,8.5,0.5,0.5,2.25,0.0,0.3,12.05
2,2015-01-13 00:09:33,2015-01-13 00:31:09,2,16.76,-73.79154968261719,40.6454963684082,2,N,-73.97568511962889,40.752197265625,1,52.0,0.0,0.5,11.47,5.33,0.3,69.6
